question,answer,ref,doc_id,dial_id
I am under 18,"As you are under 18 years of age, you must have a minimum of 50 hours supervised driving practice before you are eligible to take the road test ","[{'sp_id': '39', 'label': 'solution'}, {'sp_id': '40', 'label': 'solution'}]",Prepare for your road test#3_0,ac7167a18e5c58b1e23f104a99efd2a2
What happens if I lose my Certificate of Supervised Driving before taking the road test?,"If you have lost your Certificate of Supervised Driving, you should contact the office that issued this certificate to you, who will be able to replace it for you","[{'sp_id': '94', 'label': 'solution'}]",Prepare for your road test#3_0,ac7167a18e5c58b1e23f104a99efd2a2
What should I do in the event of stoplines or crosswalks being present during my road test?,"In this case, you must come to a full stop before crossing them","[{'sp_id': '74', 'label': 'solution'}]",Prepare for your road test#3_0,ac7167a18e5c58b1e23f104a99efd2a2
How long exactly is my Pre-licensing Course Certificate valid for?,"Your Pre-licensing course Certificate is valid for one year from the date of issue, and in the case of a Student Certificate of Completion, this is valid for two years","[{'sp_id': '29', 'label': 'solution'}, {'sp_id': '30', 'label': 'solution'}]",Prepare for your road test#3_0,ac7167a18e5c58b1e23f104a99efd2a2
What things should I know in relation to travelling speed of my vehicle and the correct distances that should be kept between myself and other vehicles during the road test,"Applicants should abide by the relevant speed limits, being mindful of the weather conditions/road conditions/visibility and traffic conditions that are prevalent. An adequate space ""cushion"" should be kept between yourself and any traffic in front of you. The ""two second rule"" that is described in the Driver's Manual should be referred to and used","[{'sp_id': '63', 'label': 'solution'}, {'sp_id': '65', 'label': 'solution'}, {'sp_id': '66', 'label': 'solution'}]",Prepare for your road test#3_0,ac7167a18e5c58b1e23f104a99efd2a2
What should I do if my view is obscured after stopping at a crosswalk during the road test?,"If your view is obstructed while stopped at a crosswalk, you should move until your view is not obscured and if necessary, you should stop again","[{'sp_id': '76', 'label': 'solution'}, {'sp_id': '77', 'label': 'solution'}, {'sp_id': '78', 'label': 'solution'}]",Prepare for your road test#3_0,ac7167a18e5c58b1e23f104a99efd2a2
"How can I prepare for my road test?
",First you need to obtain a learner permit and follow the restrictions on when and where you are allowed to drive.,"[{'sp_id': '2', 'label': 'solution'}, {'sp_id': '3', 'label': 'solution'}, {'sp_id': '4', 'label': 'solution'}]",Prepare for your road test#3_0,c3b657255212b74ec6e8446dbf9e921e
I see. Anything else I need to do?,"No, that should cover the preparations.","[{'sp_id': '2', 'label': 'solution'}, {'sp_id': '3', 'label': 'solution'}, {'sp_id': '4', 'label': 'solution'}]",Prepare for your road test#3_0,c3b657255212b74ec6e8446dbf9e921e
"Okay, so I have one more question. Before I reach an intersecting street, do I need to completely stop the vehicle?","Yes, your vehicle needs to come to a full halt.","[{'sp_id': '72', 'label': 'solution'}]",Prepare for your road test#3_0,c3b657255212b74ec6e8446dbf9e921e
"That's what I thought. So, I've been interested in a pre-licensing course. What does it contain and how can I find one?","The pre-licensing course is a classroom course approved by the DMW and will provide knowledge you will find useful as a driver. Many topics are covered by the course, for example driving within the highway transportation system.","[{'sp_id': '10', 'label': 'solution'}, {'sp_id': '11', 'label': 'solution'}, {'sp_id': '12', 'label': 'solution'}]",Prepare for your road test#3_0,c3b657255212b74ec6e8446dbf9e921e
"Also, what happens if I successfully complete it?",For completion of the course you'll receive a Pre-licensing Course Certificate MV-278.,"[{'sp_id': '23', 'label': 'solution'}]",Prepare for your road test#3_0,c3b657255212b74ec6e8446dbf9e921e
"How do i find the pre-licensing course?
","This is a course from the DMV,","[{'sp_id': '10', 'label': 'solution'}, {'sp_id': '11', 'label': 'solution'}, {'sp_id': '12', 'label': 'solution'}]",Prepare for your road test#3_0,3fc370123d3d706b5035cd62446dfe7d
"Tell me how many hours of supervised driving i need before taking the road test?
","have a minimum of 50 hours of supervised practice driving with
   [41] at least 15 hours at night after sunset
   [42] at least 10 hours in moderate to heavy traffic
","[{'sp_id': '38', 'label': 'precondition'}]",Prepare for your road test#3_0,3fc370123d3d706b5035cd62446dfe7d
What do I need to do before I take my road test?,Once you have a learner permit you must obey the learner permit restrictions on where and when you may drive.,"[{'sp_id': '2', 'label': 'solution'}, {'sp_id': '3', 'label': 'solution'}, {'sp_id': '4', 'label': 'solution'}]",Prepare for your road test#3_0,e7f065b53cde4287619fd6f3f237a917
What should I do if my view is blocked after stopping at a crosswalk?,"Move up until you can clearly see your way, then stop again if necessary.","[{'sp_id': '76', 'label': 'solution'}, {'sp_id': '77', 'label': 'solution'}, {'sp_id': '78', 'label': 'solution'}]",Prepare for your road test#3_0,e7f065b53cde4287619fd6f3f237a917
Are there restrictions on a learner permit?,"Yes, there are restrictions on where and when you may drive.","[{'sp_id': '2', 'label': 'solution'}, {'sp_id': '3', 'label': 'solution'}, {'sp_id': '4', 'label': 'solution'}]",Prepare for your road test#3_0,e7f065b53cde4287619fd6f3f237a917
How do I find a pre-licensing course?,To find one in your area look online or in your telephone directory.,"[{'sp_id': '21', 'label': 'solution'}]",Prepare for your road test#3_0,e7f065b53cde4287619fd6f3f237a917
What is covered in the Pre licensing course?,The course covers many important topics such as driving within the highway transportation system.,"[{'sp_id': '10', 'label': 'solution'}, {'sp_id': '11', 'label': 'solution'}, {'sp_id': '12', 'label': 'solution'}]",Prepare for your road test#3_0,e7f065b53cde4287619fd6f3f237a917
Can I file an appeal by mail?,You don't want to file the appeal online?,"[{'sp_id': '110', 'label': 'precondition'}]",Appeal a TVB ticket conviction#1_0,7a16f492663886f6b3ed5a5262d887fc
Can I send an appeal by mail?,"Yes, you can. You should use the Traffic Violations Bureau Appeal AA-33 form and mail your appeal plus a 10$ appeal fee.","[{'sp_id': '53', 'label': 'solution'}, {'sp_id': '54', 'label': 'solution'}]",Appeal a TVB ticket conviction#1_0,1aa22417c2af613f4dc5315e5f43acab
Can I mail the DMV exhibits that can't be submitted online?,"Yes, you can mail any exhibits that you can't submit online. Take into consideration that any exhibits or documents not submitted to the hearing officer may not be filed with the appeal.","[{'sp_id': '35', 'label': 'solution'}, {'sp_id': '36', 'label': 'solution'}]",Appeal a TVB ticket conviction#1_0,1aa22417c2af613f4dc5315e5f43acab
What info do I need to submit for an Additional Argument?,"You can submit your name, date of birth and the 3-digit appeal access number.","[{'sp_id': '50', 'label': 'solution'}, {'sp_id': '51', 'label': 'solution'}]",Appeal a TVB ticket conviction#1_0,1aa22417c2af613f4dc5315e5f43acab
What would I need to submit when appealing a ticket online if I request a stay of a suspension?,"For that, you need to submit a written ""Stay Argument""","[{'sp_id': '31', 'label': 'solution'}]",Appeal a TVB ticket conviction#1_0,1aa22417c2af613f4dc5315e5f43acab
When can I appeal the denial of an application to reopen the default conviction?,only after the DMV TVB Default Unit has denied your Application to Reopen a Default Conviction AA-3.3,"[{'sp_id': '86', 'label': 'solution'}]",Appeal a TVB ticket conviction#1_0,1aa22417c2af613f4dc5315e5f43acab
I want to know how to check the status of my appeal online,you the Appeals Board will acknowledge the receipt of your appeal form and fee by sending you a letter.,"[{'sp_id': '67', 'label': 'solution'}]",Appeal a TVB ticket conviction#1_0,db07505a3e44ef6b70f2c0912f936b97
What is the time limit to submit an additional argument?,you have to submit the additional argument before 30 days has passed since the transcript you ordered has been sent to you.,"[{'sp_id': '43', 'label': 'solution'}, {'sp_id': '44', 'label': 'solution'}, {'sp_id': '45', 'label': 'solution'}]",Appeal a TVB ticket conviction#1_0,db07505a3e44ef6b70f2c0912f936b97
What's next after ordering a transcription for my appeal?,You have to mail the additional arguments to the Appeals Board before 30 days have passed since the transcript you ordered was sent to you.,"[{'sp_id': '98', 'label': 'solution'}]",Appeal a TVB ticket conviction#1_0,db07505a3e44ef6b70f2c0912f936b97
What service can I use to check my appeal status?,You can use the TVB Traffic Ticket Appeal service to check the status of your appeal.,"[{'sp_id': '68', 'label': 'solution'}, {'sp_id': '69', 'label': 'solution'}, {'sp_id': '70', 'label': 'solution'}]",Appeal a TVB ticket conviction#1_0,db07505a3e44ef6b70f2c0912f936b97
What if I don't want to file the appeal online?,Then you can use the Traffic Violations Bureau Appeal AA-33,"[{'sp_id': '111', 'label': 'solution'}]",Appeal a TVB ticket conviction#1_0,db07505a3e44ef6b70f2c0912f936b97
"Hi, please i need info about appealing a TBV ticket conviction. Can you help me on this?","Sure, no problem. To appeal a TVB, you have two options to do that. You can go online or you can make use of mail service.","[{'sp_id': '2', 'label': 'precondition'}]",Appeal a TVB ticket conviction#1_0,0cc5eafeabe1e30f89dcd0a0be26ea2e
"Hi, i wanna know something about appealing a TVB ticket conviction.","Sure, i can help you on that. Please, can you tell me if you are going to appeal via online or by mail?","[{'sp_id': '2', 'label': 'precondition'}]",Appeal a TVB ticket conviction#1_0,304bd4f351ecb7ac42a67f628adf88f6
I would like to ask about a TVB ticket conviction.,Do you want to appeal for a TVB ticket conviction?It can be done through online or by mail.,"[{'sp_id': '2', 'label': 'precondition'}]",Appeal a TVB ticket conviction#1_0,5ad608ae0081e4652a687943276aca6b
