,question,answer,model_answer,true_ref_str,attribution,answer_f1,answer_prec,answer_recall,autoais_retrevied(model_answer),att_f1,att_prec,att_recall,autoais_true_answer,BLEU,ROUGHLS,BLEU_ANS,ROUGHLS_ANS,cos_sim,cos_sim_ans
309,can i get a refund if i change my name?,"yes, that shouldn't be a problem, you will just need to surrender the vehicle plates at a DMV office and request a transfer receipt",yes,"Yes.  Follow these instructions  surrender the vehicle plates at a DMV office and request a transfer receipt, not a refund receipt ",Can I get a refund if I changed my name?,0.0952380952380952,1.0,0.05,yes,0.0769230769230769,0.1111111111111111,0.0588235294117647,it is not possible to tell,0.047430015320778,0.0136118195359391,0.537284965911771,0.0954120756313892,0.6076754,0.57592636
310,how do i transfer credit?,if you transfer your remaining registration to another vehicle your new registration will espire the same day,a credit card,"If you transfer your remaining registration to another vehicle , ",Transfer credit,0.0,0.0,0.0,it is not possible to tell,0.1818181818181818,0.5,0.1111111111111111,it is not possible to tell,0.1250076305588977,0.0295042149348491,0.1376123266948091,0.0314905158710205,0.5773787,0.37501776
311,I need help with transferring a credit.,Do you need to transfer your remaining registration to another vehicle?,I need to transfer a credit card.,"If you transfer your remaining registration to another vehicle , ",Transfer credit,0.3529411764705882,0.5,0.2727272727272727,it is not possible to tell,0.1818181818181818,0.5,0.1111111111111111,no,0.1250076305588977,0.0295042149348491,0.05773117855854,0.0159849746510746,0.5773787,0.51360756
312,I want to know about the pre-licensing course.,"This is a DMV-approved and standardized classroom course that teaches you all you need to know as a new driver, such as: driving within the highway transportation system.",What is the pre-licensing course?,"It is a DMV - approved, standardized classroom course that provides knowledge you will need as a new driver.  The course covers many important topics, including  driving within the highway transportation system ",What is the Pre-licensing Course and how do I find one?,0.1379310344827586,0.5,0.08,yes,0.1081081081081081,0.2,0.074074074074074,yes,0.0379725160350613,0.011532628531603,0.062036188607743,0.0171769731210063,0.4422264,0.44959676
313,What should I do in case I encounter stop lines or crosswalks?,You should stop before crossing them.,Stop before crossing,stop before crossing them. ,"If stop lines or crosswalks are present , stop before crossing",0.6666666666666666,1.0,0.5,yes,0.4285714285714285,0.3,0.75,yes,0.0310041423337025,0.0096110005573249,0.0987334502474213,0.0247579301993222,0.48387003,0.42926928
314,What should I take into consideration for my road test?,"Remember to steer smoothly in all circumstances, accelerate in a controlled and smooth way and don't force the engine or cause it to stall.",I need to take a road test.,"Steer smoothly whether you are driving straight ahead, turning or backing up.  Accelerate smoothly and moderately.  Don't race the engine or cause it to stall. ",What do I need to do before I take my road test?,0.0714285714285714,0.1666666666666666,0.0454545454545454,yes,0.0555555555555555,0.0833333333333333,0.0416666666666666,yes,0.0409446787328717,0.0121427329498765,0.0677781606334929,0.018054260026274,0.49259105,0.51177716
315,Is there anything I need to do before I take my road test?,Once you get your learner permit you should always obey the permit restrictions on where and when you may drive. Then you have to complete a 5-hour pre-licensing course.,Yes,"Once you have a learner permit ,  obey the learner permit restrictions [1] on where and when you may drive [1 ]  complete a 5-hour Pre - licensing Course or a high school or college Driver Education Course ",What do I need to do before I take my road test?,0.0,0.0,0.0,Yes,0.0,0.0,0.0,yes,0.0401930808778154,0.0119198358037249,0.4854917717073234,0.0862145427090973,0.49259105,0.5122099
316,What should I do in case I lost my certificate?,You have to contact the school that issued the certificate to obtain another one.,Contact the school that issued it,contact the school that issued it to obtain a replacement. ,"lose your certificate , contact the school that issued it to obtain a replacement.",0.4705882352941176,0.8,0.3333333333333333,yes,0.8421052631578948,0.7272727272727273,1.0,yes,0.025352304862139,0.0082295896183043,0.0588980545731109,0.0163080666782875,0.5295581,0.5196054
317,"What are the things that I need to organise before I am eligible to take my road test?
","Firstly, you will need a learner permit, and please remember that you must obey all rules and conditions that are applicable to being a learner driver. You must also have completed a Pre-Licensing Course OR a high school/college Driver Education Course",(iii).,"Once you have a learner permit ,  obey the learner permit restrictions [1] on where and when you may drive [1 ]  complete a 5-hour Pre - licensing Course or a high school or college Driver Education Course ",What do I need to do before I take my road test?,0.0,0.0,0.0,Yes,0.0,0.0,0.0,yes,0.0401930808778154,0.0119198358037249,0.2295748846661433,0.0447063442769312,0.49259105,0.43521652
318,Are there age restrictions involved regarding the amount of supervised practice driving that I should have,"In order for you to be eligible to take the road test, you must have a minimum of 50 hours of supervised driving practice completed",yes,before you take your road test you must  have a minimum of 50 hours of supervised practice driving with ,How much supervised practice driving must I get before I take my road test?,0.0,0.0,0.0,yes,0.5,0.5714285714285714,0.4444444444444444,yes,0.0291699976105626,0.0093329610096584,0.537284965911771,0.0954120756313892,0.4343412,0.5194479
319,Are there particular rules regarding proceeding in a vehicle when stopped or when selecting a position in a lane on the highway,"When the vehicle is stopped, you must not proceed until you can clearly see in both directions, you must also be very vigilant when choosing a lane on the highway",Yes,"move up until you can clearly see your way ,  then stop again if necessary.  Lane selection and position : ",,0.0,0.0,0.0,no,0.0,0.0,0.0,yes,0.0,0.0,0.4854917717073234,0.0862145427090973,0.47443432,0.5122099
320,Is there a particular place where I can find the necessary information regarding the Pre-Licensing course,"You can search online for the course or alternatively, contact a local Driving Instructor from your telephone directory",no,look online or in your telephone directory for Driving Instruction. ,What is the Pre-licensing Course and how do I find one?,0.0,0.0,0.0,yes,0.0,0.0,0.0,it is not possible to tell,0.0368706881720933,0.0111979925165007,0.5946035575013605,0.080324235179392,0.61516106,0.519266
321,"If I was to change my license from one class to another, is there a necessity for a Pre-Licensing Course Certificate","To amend the class on your license, there is no need to have a Pre-Licensing Course Certificate, provided you have a valid NY State driver license",yes,you do not need a Pre - licensing Course Certificate or a Student Certificate of Completion if you have a valid NY State driver license and you apply to amend to another license Class. ,Do I need a Pre-Licensing Course Certificate to change my license from one class to another?,0.0,0.0,0.0,yes,0.3555555555555555,0.5333333333333333,0.2666666666666666,no,0.0234606442779556,0.0077562104138737,0.537284965911771,0.0954120756313892,0.50088406,0.5389093
322,What proof of supervise driving practice do I need to bring with me to the driver test,You must present a Certificate of Supervised Driving MV-262 to the license examiner. This Certificate is completed by your parent of guardian which certifies that you have the required amount of supervised driving practice,I need to bring a copy of the driver test's manual.,bring to the road test a Certification of Supervised Driving MV-262 [3] completed by your parent or guardian to certify that you have had the required hours of supervised practice driving you must give the MV-262 to the license examiner each time you take a road test ,How much supervised practice driving must I get before I take my road test?,0.0999999999999999,0.2222222222222222,0.064516129032258,it is not possible to tell,0.2545454545454546,0.5,0.1707317073170731,yes,0.0288327155219767,0.0092250473709926,0.0431051401092788,0.0129206536873135,0.6030497,0.6223888
323,Anything I need to do before taking the road test?,"Once you get your learner permit, you have to obey the restrictions on where and when you are allowed to drive. You should also complete a 5-hour pre-licensing course or a high school or college driver education course.",(iii),"Once you have a learner permit ,  obey the learner permit restrictions [1] on where and when you may drive [1 ]  complete a 5-hour Pre - licensing Course or a high school or college Driver Education Course ",What do I need to do before I take my road test?,0.0,0.0,0.0,Yes,0.0,0.0,0.0,yes,0.0401930808778154,0.0119198358037249,0.2402811414134754,0.0456496931223525,0.64071655,0.4121156
324,How long it lasts the pre-licensing course certificate?,"The pre-licensing course certificate lasts for 1 year from the date it is issued, and the student certificate of completion lasts for two years.",a year,Your Pre - licensing Course Certificate is valid for one year from the date it is issued.  A Student Certificate of Completion is valid for two years. ,For how long will my Pre-licensing Course Certificate be valid?,0.0909090909090909,1.0,0.0476190476190476,yes,0.2352941176470588,0.4,0.1666666666666666,yes,0.0351828732030034,0.0109358595293575,0.2886751345948128,0.0562152518127277,0.47060293,0.41401434
